"","datetime_est","datetime_utc","sun","sky_cover"
"7385",2024-11-03 16:00:00,2024-11-03 21:00:00,1,7
"7386",2024-11-03 17:00:00,2024-11-03 22:00:00,1,7
"7387",2024-11-03 18:00:00,2024-11-03 23:00:00,0,7
"7388",2024-11-03 19:00:00,2024-11-04,0,7
"7389",2024-11-03 20:00:00,2024-11-04 01:00:00,0,7
"7390",2024-11-03 21:00:00,2024-11-04 02:00:00,0,7
"7391",2024-11-03 22:00:00,2024-11-04 03:00:00,0,7
"7392",2024-11-03 23:00:00,2024-11-04 04:00:00,0,7
"7393",2024-11-04,2024-11-04 05:00:00,0,7
"7394",2024-11-04 01:00:00,2024-11-04 06:00:00,0,7
"7395",2024-11-04 02:00:00,2024-11-04 07:00:00,0,7
"7396",2024-11-04 03:00:00,2024-11-04 08:00:00,0,7
"7397",2024-11-04 04:00:00,2024-11-04 09:00:00,0,7
"7398",2024-11-04 05:00:00,2024-11-04 10:00:00,0,7
"7399",2024-11-04 06:00:00,2024-11-04 11:00:00,0,7
"7400",2024-11-04 07:00:00,2024-11-04 12:00:00,0,7
"7401",2024-11-04 08:00:00,2024-11-04 13:00:00,1,7
"7402",2024-11-04 09:00:00,2024-11-04 14:00:00,1,7
"7403",2024-11-04 10:00:00,2024-11-04 15:00:00,1,7
"7404",2024-11-04 11:00:00,2024-11-04 16:00:00,1,8
"7405",2024-11-04 12:00:00,2024-11-04 17:00:00,1,7
"7406",2024-11-04 13:00:00,2024-11-04 18:00:00,1,7
"7407",2024-11-04 14:00:00,2024-11-04 19:00:00,1,7
"7408",2024-11-04 15:00:00,2024-11-04 20:00:00,1,7
"7409",2024-11-04 16:00:00,2024-11-04 21:00:00,1,7
"7410",2024-11-04 17:00:00,2024-11-04 22:00:00,1,4
"7411",2024-11-04 18:00:00,2024-11-04 23:00:00,0,2
"7412",2024-11-04 19:00:00,2024-11-05,0,2
"7413",2024-11-04 20:00:00,2024-11-05 01:00:00,0,4
"7414",2024-11-04 21:00:00,2024-11-05 02:00:00,0,0
"7415",2024-11-04 22:00:00,2024-11-05 03:00:00,0,0
"7416",2024-11-04 23:00:00,2024-11-05 04:00:00,0,0
"7417",2024-11-05,2024-11-05 05:00:00,0,2
"7418",2024-11-05 01:00:00,2024-11-05 06:00:00,0,4
"7419",2024-11-05 02:00:00,2024-11-05 07:00:00,0,4
"7420",2024-11-05 03:00:00,2024-11-05 08:00:00,0,2
"7421",2024-11-05 04:00:00,2024-11-05 09:00:00,0,0
"7422",2024-11-05 05:00:00,2024-11-05 10:00:00,0,2
"7423",2024-11-05 06:00:00,2024-11-05 11:00:00,0,0
"7424",2024-11-05 07:00:00,2024-11-05 12:00:00,0,7
"7425",2024-11-05 08:00:00,2024-11-05 13:00:00,1,8
"7426",2024-11-05 09:00:00,2024-11-05 14:00:00,1,8
"7427",2024-11-05 10:00:00,2024-11-05 15:00:00,1,8
"7428",2024-11-05 11:00:00,2024-11-05 16:00:00,1,8
"7429",2024-11-05 12:00:00,2024-11-05 17:00:00,1,7
"7430",2024-11-05 13:00:00,2024-11-05 18:00:00,1,7
"7431",2024-11-05 14:00:00,2024-11-05 19:00:00,1,7
"7432",2024-11-05 15:00:00,2024-11-05 20:00:00,1,7
"7433",2024-11-05 16:00:00,2024-11-05 21:00:00,1,7
"7434",2024-11-05 17:00:00,2024-11-05 22:00:00,1,8
"7435",2024-11-05 18:00:00,2024-11-05 23:00:00,0,2
"7436",2024-11-05 19:00:00,2024-11-06,0,4
"7437",2024-11-05 20:00:00,2024-11-06 01:00:00,0,8
"7438",2024-11-05 21:00:00,2024-11-06 02:00:00,0,8
"7439",2024-11-05 22:00:00,2024-11-06 03:00:00,0,8
"7440",2024-11-05 23:00:00,2024-11-06 04:00:00,0,7
"7441",2024-11-06,2024-11-06 05:00:00,0,8
"7442",2024-11-06 01:00:00,2024-11-06 06:00:00,0,8
"7443",2024-11-06 02:00:00,2024-11-06 07:00:00,0,8
"7444",2024-11-06 03:00:00,2024-11-06 08:00:00,0,8
"7445",2024-11-06 04:00:00,2024-11-06 09:00:00,0,8
"7446",2024-11-06 05:00:00,2024-11-06 10:00:00,0,8
"7447",2024-11-06 06:00:00,2024-11-06 11:00:00,0,8
"7448",2024-11-06 07:00:00,2024-11-06 12:00:00,0,8
"7449",2024-11-06 08:00:00,2024-11-06 13:00:00,1,8
"7450",2024-11-06 09:00:00,2024-11-06 14:00:00,1,7.5
"7451",2024-11-06 10:00:00,2024-11-06 15:00:00,1,8
"7452",2024-11-06 11:00:00,2024-11-06 16:00:00,1,8
"7453",2024-11-06 12:00:00,2024-11-06 17:00:00,1,8
"7454",2024-11-06 13:00:00,2024-11-06 18:00:00,1,8
"7455",2024-11-06 14:00:00,2024-11-06 19:00:00,1,8
"7456",2024-11-06 15:00:00,2024-11-06 20:00:00,1,8
"7457",2024-11-06 16:00:00,2024-11-06 21:00:00,1,8
"7458",2024-11-06 17:00:00,2024-11-06 22:00:00,1,8
"7459",2024-11-06 18:00:00,2024-11-06 23:00:00,0,8
"7460",2024-11-06 19:00:00,2024-11-07,0,8
"7461",2024-11-06 20:00:00,2024-11-07 01:00:00,0,8
"7462",2024-11-06 21:00:00,2024-11-07 02:00:00,0,8
"7463",2024-11-06 22:00:00,2024-11-07 03:00:00,0,8
"7464",2024-11-06 23:00:00,2024-11-07 04:00:00,0,8
"7465",2024-11-07,2024-11-07 05:00:00,0,8
"7466",2024-11-07 01:00:00,2024-11-07 06:00:00,0,8
"7467",2024-11-07 02:00:00,2024-11-07 07:00:00,0,8
"7468",2024-11-07 03:00:00,2024-11-07 08:00:00,0,8
"7469",2024-11-07 04:00:00,2024-11-07 09:00:00,0,8
"7470",2024-11-07 05:00:00,2024-11-07 10:00:00,0,8
"7471",2024-11-07 06:00:00,2024-11-07 11:00:00,0,8
"7472",2024-11-07 07:00:00,2024-11-07 12:00:00,0,8
"7473",2024-11-07 08:00:00,2024-11-07 13:00:00,1,8
"7474",2024-11-07 09:00:00,2024-11-07 14:00:00,1,8
"7475",2024-11-07 10:00:00,2024-11-07 15:00:00,1,7
"7476",2024-11-07 11:00:00,2024-11-07 16:00:00,1,7
"7477",2024-11-07 12:00:00,2024-11-07 17:00:00,1,3
"7478",2024-11-07 13:00:00,2024-11-07 18:00:00,1,8
"7479",2024-11-07 14:00:00,2024-11-07 19:00:00,1,7
"7480",2024-11-07 15:00:00,2024-11-07 20:00:00,1,7
"7481",2024-11-07 16:00:00,2024-11-07 21:00:00,1,7
"7482",2024-11-07 17:00:00,2024-11-07 22:00:00,1,7
"7483",2024-11-07 18:00:00,2024-11-07 23:00:00,0,2
"7484",2024-11-07 19:00:00,2024-11-08,0,2
"7485",2024-11-07 20:00:00,2024-11-08 01:00:00,0,0
"7486",2024-11-07 21:00:00,2024-11-08 02:00:00,0,0
"7487",2024-11-07 22:00:00,2024-11-08 03:00:00,0,0
"7488",2024-11-07 23:00:00,2024-11-08 04:00:00,0,0
"7489",2024-11-08,2024-11-08 05:00:00,0,0
"7490",2024-11-08 01:00:00,2024-11-08 06:00:00,0,0
"7491",2024-11-08 02:00:00,2024-11-08 07:00:00,0,0
"7492",2024-11-08 03:00:00,2024-11-08 08:00:00,0,0
"7493",2024-11-08 04:00:00,2024-11-08 09:00:00,0,0
"7494",2024-11-08 05:00:00,2024-11-08 10:00:00,0,0
"7495",2024-11-08 06:00:00,2024-11-08 11:00:00,0,0
"7496",2024-11-08 07:00:00,2024-11-08 12:00:00,0,0
"7497",2024-11-08 08:00:00,2024-11-08 13:00:00,1,2
"7498",2024-11-08 09:00:00,2024-11-08 14:00:00,1,4
"7499",2024-11-08 10:00:00,2024-11-08 15:00:00,1,2
"7500",2024-11-08 11:00:00,2024-11-08 16:00:00,1,7
"7501",2024-11-08 12:00:00,2024-11-08 17:00:00,1,4
"7502",2024-11-08 13:00:00,2024-11-08 18:00:00,1,2
"7503",2024-11-08 14:00:00,2024-11-08 19:00:00,1,4
"7504",2024-11-08 15:00:00,2024-11-08 20:00:00,1,7
"7505",2024-11-08 16:00:00,2024-11-08 21:00:00,1,7
"7506",2024-11-08 17:00:00,2024-11-08 22:00:00,1,4
"7507",2024-11-08 18:00:00,2024-11-08 23:00:00,0,4
"7508",2024-11-08 19:00:00,2024-11-09,0,7
"7509",2024-11-08 20:00:00,2024-11-09 01:00:00,0,7
"7510",2024-11-08 21:00:00,2024-11-09 02:00:00,0,4
"7511",2024-11-08 22:00:00,2024-11-09 03:00:00,0,7
"7512",2024-11-08 23:00:00,2024-11-09 04:00:00,0,7
"7513",2024-11-09,2024-11-09 05:00:00,0,7
"7514",2024-11-09 01:00:00,2024-11-09 06:00:00,0,8
"7515",2024-11-09 02:00:00,2024-11-09 07:00:00,0,7
"7516",2024-11-09 03:00:00,2024-11-09 08:00:00,0,7
"7517",2024-11-09 04:00:00,2024-11-09 09:00:00,0,4
"7518",2024-11-09 05:00:00,2024-11-09 10:00:00,0,0
"7519",2024-11-09 06:00:00,2024-11-09 11:00:00,0,0
"7520",2024-11-09 07:00:00,2024-11-09 12:00:00,0,0
"7521",2024-11-09 08:00:00,2024-11-09 13:00:00,1,0
"7522",2024-11-09 09:00:00,2024-11-09 14:00:00,1,0
"7523",2024-11-09 10:00:00,2024-11-09 15:00:00,1,0
"7524",2024-11-09 11:00:00,2024-11-09 16:00:00,1,0
"7525",2024-11-09 12:00:00,2024-11-09 17:00:00,1,0
"7526",2024-11-09 13:00:00,2024-11-09 18:00:00,1,0
"7527",2024-11-09 14:00:00,2024-11-09 19:00:00,1,8
"7528",2024-11-09 15:00:00,2024-11-09 20:00:00,1,7
"7529",2024-11-09 16:00:00,2024-11-09 21:00:00,1,7
"7530",2024-11-09 17:00:00,2024-11-09 22:00:00,1,8
"7531",2024-11-09 18:00:00,2024-11-09 23:00:00,0,8
"7532",2024-11-09 19:00:00,2024-11-10,0,8
"7533",2024-11-09 20:00:00,2024-11-10 01:00:00,0,8
"7534",2024-11-09 21:00:00,2024-11-10 02:00:00,0,7
"7535",2024-11-09 22:00:00,2024-11-10 03:00:00,0,8
"7536",2024-11-09 23:00:00,2024-11-10 04:00:00,0,8
"7537",2024-11-10,2024-11-10 05:00:00,0,8
"7538",2024-11-10 01:00:00,2024-11-10 06:00:00,0,8
"7539",2024-11-10 02:00:00,2024-11-10 07:00:00,0,8
"7540",2024-11-10 03:00:00,2024-11-10 08:00:00,0,8
"7541",2024-11-10 04:00:00,2024-11-10 09:00:00,0,8
"7542",2024-11-10 05:00:00,2024-11-10 10:00:00,0,8
"7543",2024-11-10 06:00:00,2024-11-10 11:00:00,0,8
"7544",2024-11-10 07:00:00,2024-11-10 12:00:00,0,8
"7545",2024-11-10 08:00:00,2024-11-10 13:00:00,1,8
"7546",2024-11-10 09:00:00,2024-11-10 14:00:00,1,8
"7547",2024-11-10 10:00:00,2024-11-10 15:00:00,1,8
"7548",2024-11-10 11:00:00,2024-11-10 16:00:00,1,8
"7549",2024-11-10 12:00:00,2024-11-10 17:00:00,1,8
"7550",2024-11-10 13:00:00,2024-11-10 18:00:00,1,8
"7551",2024-11-10 14:00:00,2024-11-10 19:00:00,1,8
"7552",2024-11-10 15:00:00,2024-11-10 20:00:00,1,8
"7553",2024-11-10 16:00:00,2024-11-10 21:00:00,1,8
"7554",2024-11-10 17:00:00,2024-11-10 22:00:00,1,8
"7555",2024-11-10 18:00:00,2024-11-10 23:00:00,0,8
"7556",2024-11-10 19:00:00,2024-11-11,0,7.66666666666667
"7557",2024-11-10 20:00:00,2024-11-11 01:00:00,0,7
"7558",2024-11-10 21:00:00,2024-11-11 02:00:00,0,7
"7559",2024-11-10 22:00:00,2024-11-11 03:00:00,0,7
"7560",2024-11-10 23:00:00,2024-11-11 04:00:00,0,2
"7561",2024-11-11,2024-11-11 05:00:00,0,0
"7562",2024-11-11 01:00:00,2024-11-11 06:00:00,0,0
"7563",2024-11-11 02:00:00,2024-11-11 07:00:00,0,0
"7564",2024-11-11 03:00:00,2024-11-11 08:00:00,0,0
"7565",2024-11-11 04:00:00,2024-11-11 09:00:00,0,0
"7566",2024-11-11 05:00:00,2024-11-11 10:00:00,0,0
"7567",2024-11-11 06:00:00,2024-11-11 11:00:00,0,0
"7568",2024-11-11 07:00:00,2024-11-11 12:00:00,0,0
"7569",2024-11-11 08:00:00,2024-11-11 13:00:00,1,0
"7570",2024-11-11 09:00:00,2024-11-11 14:00:00,1,0
"7571",2024-11-11 10:00:00,2024-11-11 15:00:00,1,0
"7572",2024-11-11 11:00:00,2024-11-11 16:00:00,1,2
"7573",2024-11-11 12:00:00,2024-11-11 17:00:00,1,2
"7574",2024-11-11 13:00:00,2024-11-11 18:00:00,1,2
"7575",2024-11-11 14:00:00,2024-11-11 19:00:00,1,0
"7576",2024-11-11 15:00:00,2024-11-11 20:00:00,1,0
"7577",2024-11-11 16:00:00,2024-11-11 21:00:00,1,0
"7578",2024-11-11 17:00:00,2024-11-11 22:00:00,1,0
"7579",2024-11-11 18:00:00,2024-11-11 23:00:00,0,0
"7580",2024-11-11 19:00:00,2024-11-12,0,2
"7581",2024-11-11 20:00:00,2024-11-12 01:00:00,0,7
"7582",2024-11-11 21:00:00,2024-11-12 02:00:00,0,2
"7583",2024-11-11 22:00:00,2024-11-12 03:00:00,0,0
"7584",2024-11-11 23:00:00,2024-11-12 04:00:00,0,0
"7585",2024-11-12,2024-11-12 05:00:00,0,0
"7586",2024-11-12 01:00:00,2024-11-12 06:00:00,0,0
"7587",2024-11-12 02:00:00,2024-11-12 07:00:00,0,0
"7588",2024-11-12 03:00:00,2024-11-12 08:00:00,0,0
"7589",2024-11-12 04:00:00,2024-11-12 09:00:00,0,0
"7590",2024-11-12 05:00:00,2024-11-12 10:00:00,0,0
"7591",2024-11-12 06:00:00,2024-11-12 11:00:00,0,0
"7592",2024-11-12 07:00:00,2024-11-12 12:00:00,0,0
"7593",2024-11-12 08:00:00,2024-11-12 13:00:00,1,0
"7594",2024-11-12 09:00:00,2024-11-12 14:00:00,1,2
"7595",2024-11-12 10:00:00,2024-11-12 15:00:00,1,NA
"7596",2024-11-12 11:00:00,2024-11-12 16:00:00,1,6
"7597",2024-11-12 12:00:00,2024-11-12 17:00:00,1,7.5
"7598",2024-11-12 13:00:00,2024-11-12 18:00:00,1,7
"7599",2024-11-12 14:00:00,2024-11-12 19:00:00,1,2
"7600",2024-11-12 15:00:00,2024-11-12 20:00:00,1,2
"7601",2024-11-12 16:00:00,2024-11-12 21:00:00,1,2
"7602",2024-11-12 17:00:00,2024-11-12 22:00:00,1,0
"7603",2024-11-12 18:00:00,2024-11-12 23:00:00,0,0
"7604",2024-11-12 19:00:00,2024-11-13,0,2
"7605",2024-11-12 20:00:00,2024-11-13 01:00:00,0,2
"7606",2024-11-12 21:00:00,2024-11-13 02:00:00,0,7
"7607",2024-11-12 22:00:00,2024-11-13 03:00:00,0,7
"7608",2024-11-12 23:00:00,2024-11-13 04:00:00,0,7
"7609",2024-11-13,2024-11-13 05:00:00,0,7
"7610",2024-11-13 01:00:00,2024-11-13 06:00:00,0,7
"7611",2024-11-13 02:00:00,2024-11-13 07:00:00,0,7
"7612",2024-11-13 03:00:00,2024-11-13 08:00:00,0,7
"7613",2024-11-13 04:00:00,2024-11-13 09:00:00,0,4
"7614",2024-11-13 05:00:00,2024-11-13 10:00:00,0,4
"7615",2024-11-13 06:00:00,2024-11-13 11:00:00,0,4
"7616",2024-11-13 07:00:00,2024-11-13 12:00:00,0,7
"7617",2024-11-13 08:00:00,2024-11-13 13:00:00,1,7
"7618",2024-11-13 09:00:00,2024-11-13 14:00:00,1,7
"7619",2024-11-13 10:00:00,2024-11-13 15:00:00,1,7
"7620",2024-11-13 11:00:00,2024-11-13 16:00:00,1,7
"7621",2024-11-13 12:00:00,2024-11-13 17:00:00,1,8
"7622",2024-11-13 13:00:00,2024-11-13 18:00:00,1,6
"7623",2024-11-13 14:00:00,2024-11-13 19:00:00,1,8
"7624",2024-11-13 15:00:00,2024-11-13 20:00:00,1,8
"7625",2024-11-13 16:00:00,2024-11-13 21:00:00,1,8
"7626",2024-11-13 17:00:00,2024-11-13 22:00:00,1,8
"7627",2024-11-13 18:00:00,2024-11-13 23:00:00,0,8
"7628",2024-11-13 19:00:00,2024-11-14,0,8
"7629",2024-11-13 20:00:00,2024-11-14 01:00:00,0,8
"7630",2024-11-13 21:00:00,2024-11-14 02:00:00,0,8
"7631",2024-11-13 22:00:00,2024-11-14 03:00:00,0,8
"7632",2024-11-13 23:00:00,2024-11-14 04:00:00,0,8
"7633",2024-11-14,2024-11-14 05:00:00,0,8
"7634",2024-11-14 01:00:00,2024-11-14 06:00:00,0,8
"7635",2024-11-14 02:00:00,2024-11-14 07:00:00,0,8
"7636",2024-11-14 03:00:00,2024-11-14 08:00:00,0,8
"7637",2024-11-14 04:00:00,2024-11-14 09:00:00,0,8
"7638",2024-11-14 05:00:00,2024-11-14 10:00:00,0,8
"7639",2024-11-14 06:00:00,2024-11-14 11:00:00,0,8
"7640",2024-11-14 07:00:00,2024-11-14 12:00:00,0,8
"7641",2024-11-14 08:00:00,2024-11-14 13:00:00,1,8
"7642",2024-11-14 09:00:00,2024-11-14 14:00:00,1,8
"7643",2024-11-14 10:00:00,2024-11-14 15:00:00,1,8
"7644",2024-11-14 11:00:00,2024-11-14 16:00:00,1,8
"7645",2024-11-14 12:00:00,2024-11-14 17:00:00,1,8
"7646",2024-11-14 13:00:00,2024-11-14 18:00:00,1,8
"7647",2024-11-14 14:00:00,2024-11-14 19:00:00,1,8
"7648",2024-11-14 15:00:00,2024-11-14 20:00:00,1,8
"7649",2024-11-14 16:00:00,2024-11-14 21:00:00,1,8
"7650",2024-11-14 17:00:00,2024-11-14 22:00:00,1,8
"7651",2024-11-14 18:00:00,2024-11-14 23:00:00,0,8
"7652",2024-11-14 19:00:00,2024-11-15,0,8
"7653",2024-11-14 20:00:00,2024-11-15 01:00:00,0,8
"7654",2024-11-14 21:00:00,2024-11-15 02:00:00,0,8
"7655",2024-11-14 22:00:00,2024-11-15 03:00:00,0,8
"7656",2024-11-14 23:00:00,2024-11-15 04:00:00,0,8
"7657",2024-11-15,2024-11-15 05:00:00,0,8
"7658",2024-11-15 01:00:00,2024-11-15 06:00:00,0,8
"7659",2024-11-15 02:00:00,2024-11-15 07:00:00,0,8
"7660",2024-11-15 03:00:00,2024-11-15 08:00:00,0,8
"7661",2024-11-15 04:00:00,2024-11-15 09:00:00,0,8
"7662",2024-11-15 05:00:00,2024-11-15 10:00:00,0,8
"7663",2024-11-15 06:00:00,2024-11-15 11:00:00,0,8
"7664",2024-11-15 07:00:00,2024-11-15 12:00:00,0,8
"7665",2024-11-15 08:00:00,2024-11-15 13:00:00,1,8
"7666",2024-11-15 09:00:00,2024-11-15 14:00:00,1,8
"7667",2024-11-15 10:00:00,2024-11-15 15:00:00,1,8
"7668",2024-11-15 11:00:00,2024-11-15 16:00:00,1,8
"7669",2024-11-15 12:00:00,2024-11-15 17:00:00,1,8
"7670",2024-11-15 13:00:00,2024-11-15 18:00:00,1,8
"7671",2024-11-15 14:00:00,2024-11-15 19:00:00,1,8
"7672",2024-11-15 15:00:00,2024-11-15 20:00:00,1,8
"7673",2024-11-15 16:00:00,2024-11-15 21:00:00,1,8
"7674",2024-11-15 17:00:00,2024-11-15 22:00:00,1,8
"7675",2024-11-15 18:00:00,2024-11-15 23:00:00,0,8
"7676",2024-11-15 19:00:00,2024-11-16,0,8
"7677",2024-11-15 20:00:00,2024-11-16 01:00:00,0,8
"7678",2024-11-15 21:00:00,2024-11-16 02:00:00,0,8
"7679",2024-11-15 22:00:00,2024-11-16 03:00:00,0,8
"7680",2024-11-15 23:00:00,2024-11-16 04:00:00,0,8
"7681",2024-11-16,2024-11-16 05:00:00,0,8
"7682",2024-11-16 01:00:00,2024-11-16 06:00:00,0,8
"7683",2024-11-16 02:00:00,2024-11-16 07:00:00,0,8
"7684",2024-11-16 03:00:00,2024-11-16 08:00:00,0,8
"7685",2024-11-16 04:00:00,2024-11-16 09:00:00,0,8
"7686",2024-11-16 05:00:00,2024-11-16 10:00:00,0,8
"7687",2024-11-16 06:00:00,2024-11-16 11:00:00,0,8
"7688",2024-11-16 07:00:00,2024-11-16 12:00:00,0,8
"7689",2024-11-16 08:00:00,2024-11-16 13:00:00,1,8
"7690",2024-11-16 09:00:00,2024-11-16 14:00:00,1,8
"7691",2024-11-16 10:00:00,2024-11-16 15:00:00,1,8
"7692",2024-11-16 11:00:00,2024-11-16 16:00:00,1,8
"7693",2024-11-16 12:00:00,2024-11-16 17:00:00,1,8
"7694",2024-11-16 13:00:00,2024-11-16 18:00:00,1,8
"7695",2024-11-16 14:00:00,2024-11-16 19:00:00,1,8
"7696",2024-11-16 15:00:00,2024-11-16 20:00:00,1,7
"7697",2024-11-16 16:00:00,2024-11-16 21:00:00,1,7
"7698",2024-11-16 17:00:00,2024-11-16 22:00:00,1,2
"7699",2024-11-16 18:00:00,2024-11-16 23:00:00,0,0
"7700",2024-11-16 19:00:00,2024-11-17,0,0
"7701",2024-11-16 20:00:00,2024-11-17 01:00:00,0,0
"7702",2024-11-16 21:00:00,2024-11-17 02:00:00,0,4
"7703",2024-11-16 22:00:00,2024-11-17 03:00:00,0,0
"7704",2024-11-16 23:00:00,2024-11-17 04:00:00,0,0
"7705",2024-11-17,2024-11-17 05:00:00,0,0
"7706",2024-11-17 01:00:00,2024-11-17 06:00:00,0,0
"7707",2024-11-17 02:00:00,2024-11-17 07:00:00,0,0
"7708",2024-11-17 03:00:00,2024-11-17 08:00:00,0,0
"7709",2024-11-17 04:00:00,2024-11-17 09:00:00,0,0
"7710",2024-11-17 05:00:00,2024-11-17 10:00:00,0,0
"7711",2024-11-17 06:00:00,2024-11-17 11:00:00,0,7
"7712",2024-11-17 07:00:00,2024-11-17 12:00:00,0,7
"7713",2024-11-17 08:00:00,2024-11-17 13:00:00,1,7
"7714",2024-11-17 09:00:00,2024-11-17 14:00:00,1,7
"7715",2024-11-17 10:00:00,2024-11-17 15:00:00,1,7
"7716",2024-11-17 11:00:00,2024-11-17 16:00:00,1,4
"7717",2024-11-17 12:00:00,2024-11-17 17:00:00,1,4
"7718",2024-11-17 13:00:00,2024-11-17 18:00:00,1,4
"7719",2024-11-17 14:00:00,2024-11-17 19:00:00,1,4
"7720",2024-11-17 15:00:00,2024-11-17 20:00:00,1,4
"7721",2024-11-17 16:00:00,2024-11-17 21:00:00,1,4
"7722",2024-11-17 17:00:00,2024-11-17 22:00:00,1,7
"7723",2024-11-17 18:00:00,2024-11-17 23:00:00,0,8
"7724",2024-11-17 19:00:00,2024-11-18,0,7
"7725",2024-11-17 20:00:00,2024-11-18 01:00:00,0,7
"7726",2024-11-17 21:00:00,2024-11-18 02:00:00,0,7
"7727",2024-11-17 22:00:00,2024-11-18 03:00:00,0,8
"7728",2024-11-17 23:00:00,2024-11-18 04:00:00,0,8
"7729",2024-11-18,2024-11-18 05:00:00,0,2
"7730",2024-11-18 01:00:00,2024-11-18 06:00:00,0,2
"7731",2024-11-18 02:00:00,2024-11-18 07:00:00,0,8
"7732",2024-11-18 03:00:00,2024-11-18 08:00:00,0,8
"7733",2024-11-18 04:00:00,2024-11-18 09:00:00,0,8
"7734",2024-11-18 05:00:00,2024-11-18 10:00:00,0,8
"7735",2024-11-18 06:00:00,2024-11-18 11:00:00,0,8
"7736",2024-11-18 07:00:00,2024-11-18 12:00:00,0,8
"7737",2024-11-18 08:00:00,2024-11-18 13:00:00,1,8
"7738",2024-11-18 09:00:00,2024-11-18 14:00:00,1,8
"7739",2024-11-18 10:00:00,2024-11-18 15:00:00,1,7
"7740",2024-11-18 11:00:00,2024-11-18 16:00:00,1,8
"7741",2024-11-18 12:00:00,2024-11-18 17:00:00,1,8
"7742",2024-11-18 13:00:00,2024-11-18 18:00:00,1,8
"7743",2024-11-18 14:00:00,2024-11-18 19:00:00,1,8
"7744",2024-11-18 15:00:00,2024-11-18 20:00:00,1,8
"7745",2024-11-18 16:00:00,2024-11-18 21:00:00,1,8
"7746",2024-11-18 17:00:00,2024-11-18 22:00:00,1,8
"7747",2024-11-18 18:00:00,2024-11-18 23:00:00,0,7
"7748",2024-11-18 19:00:00,2024-11-19,0,7
"7749",2024-11-18 20:00:00,2024-11-19 01:00:00,0,7
"7750",2024-11-18 21:00:00,2024-11-19 02:00:00,0,7
"7751",2024-11-18 22:00:00,2024-11-19 03:00:00,0,7
"7752",2024-11-18 23:00:00,2024-11-19 04:00:00,0,7
"7753",2024-11-19,2024-11-19 05:00:00,0,7
"7754",2024-11-19 01:00:00,2024-11-19 06:00:00,0,7
"7755",2024-11-19 02:00:00,2024-11-19 07:00:00,0,7
"7756",2024-11-19 03:00:00,2024-11-19 08:00:00,0,7
"7757",2024-11-19 04:00:00,2024-11-19 09:00:00,0,8
"7758",2024-11-19 05:00:00,2024-11-19 10:00:00,0,8
"7759",2024-11-19 06:00:00,2024-11-19 11:00:00,0,8
"7760",2024-11-19 07:00:00,2024-11-19 12:00:00,0,8
"7761",2024-11-19 08:00:00,2024-11-19 13:00:00,1,8
"7762",2024-11-19 09:00:00,2024-11-19 14:00:00,1,8
"7763",2024-11-19 10:00:00,2024-11-19 15:00:00,1,8
"7764",2024-11-19 11:00:00,2024-11-19 16:00:00,1,8
"7765",2024-11-19 12:00:00,2024-11-19 17:00:00,1,8
"7766",2024-11-19 13:00:00,2024-11-19 18:00:00,1,8
"7767",2024-11-19 14:00:00,2024-11-19 19:00:00,1,8
"7768",2024-11-19 15:00:00,2024-11-19 20:00:00,1,5
"7769",2024-11-19 16:00:00,2024-11-19 21:00:00,1,2
"7770",2024-11-19 17:00:00,2024-11-19 22:00:00,1,0
"7771",2024-11-19 18:00:00,2024-11-19 23:00:00,0,0
"7772",2024-11-19 19:00:00,2024-11-20,0,0
"7773",2024-11-19 20:00:00,2024-11-20 01:00:00,0,0
"7774",2024-11-19 21:00:00,2024-11-20 02:00:00,0,5.8
"7775",2024-11-19 22:00:00,2024-11-20 03:00:00,0,9
"7776",2024-11-19 23:00:00,2024-11-20 04:00:00,0,9
"7777",2024-11-20,2024-11-20 05:00:00,0,9
"7778",2024-11-20 01:00:00,2024-11-20 06:00:00,0,9
"7779",2024-11-20 02:00:00,2024-11-20 07:00:00,0,9
"7780",2024-11-20 03:00:00,2024-11-20 08:00:00,0,9
"7781",2024-11-20 04:00:00,2024-11-20 09:00:00,0,9
"7782",2024-11-20 05:00:00,2024-11-20 10:00:00,0,9
"7783",2024-11-20 06:00:00,2024-11-20 11:00:00,0,9
"7784",2024-11-20 07:00:00,2024-11-20 12:00:00,0,9
"7785",2024-11-20 08:00:00,2024-11-20 13:00:00,1,9
"7786",2024-11-20 09:00:00,2024-11-20 14:00:00,1,8.33333333333333
"7787",2024-11-20 10:00:00,2024-11-20 15:00:00,1,8
"7788",2024-11-20 11:00:00,2024-11-20 16:00:00,1,8
"7789",2024-11-20 12:00:00,2024-11-20 17:00:00,1,8
"7790",2024-11-20 13:00:00,2024-11-20 18:00:00,1,7
"7791",2024-11-20 14:00:00,2024-11-20 19:00:00,1,2
"7792",2024-11-20 15:00:00,2024-11-20 20:00:00,1,2
"7793",2024-11-20 16:00:00,2024-11-20 21:00:00,1,2
"7794",2024-11-20 17:00:00,2024-11-20 22:00:00,1,2
"7795",2024-11-20 18:00:00,2024-11-20 23:00:00,0,8
"7796",2024-11-20 19:00:00,2024-11-21,0,8
"7797",2024-11-20 20:00:00,2024-11-21 01:00:00,0,8
"7798",2024-11-20 21:00:00,2024-11-21 02:00:00,0,7
"7799",2024-11-20 22:00:00,2024-11-21 03:00:00,0,4
"7800",2024-11-20 23:00:00,2024-11-21 04:00:00,0,4
